manifest_version,input_manifest_sha256,dataset,entity_type,entity_id,source_splits,source_pair_count,recomputed_component_ids,exclusion_reasons,review_assistance_traces
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,stonesthrowj,train,1,en_content_train_pool_cc_ecb91ba46761c1c9,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,stoney14,train,3,en_content_train_pool_cc_603e7765283cf6d9,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,stopandshop (100%),train,1,en_content_train_pool_cc_604602d2af87d5d9,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,strainpirate,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,strainpirateca,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,streetlegend,test,1,en_content_train_pool_cc_46dc6920919cae75,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,streetplugz,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,streetpushers,train,2,en_content_train_pool_cc_ecd44d8f9ef4d593,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,subsonly,train,3,en_content_train_pool_cc_8b9d383fca737d02,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,subway44,test,2,en_content_train_pool_cc_45946c1c6bcc43b7,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,subwaysfinest,uncertain_holdout,2,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,sulcud,train,1,en_content_train_pool_cc_380a31c60864c034,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,sundrop,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,superdrugs (100%),train,1,en_content_train_pool_cc_8103684f6489f306,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,superstore88,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,supperfast001,train|uncertain_holdout,2,en_content_train_pool_cc_74739d717a8bdbab,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,supperfly,train|uncertain_holdout,2,en_content_train_pool_cc_be3053d8ec0dbcf4,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,supreme101,uncertain_holdout,2,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,surfgxd,train,1,en_content_train_pool_cc_82789b6f940f1c72,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,suriv01,train|uncertain_holdout,4,en_content_train_pool_cc_e72a4bdbb0346e3e,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,susan393,test,1,en_content_train_pool_cc_e6480c43e0b42e1a,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,sweetntreat,train|uncertain_holdout,2,en_content_train_pool_cc_004159f5a4159919,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,swisstreet,uncertain_holdout,2,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,t2delrosario2,valid,10,en_content_train_pool_cc_dc4150c0068b64e9,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tatachemicals,valid,5,en_content_train_pool_cc_a870517dd91cb72a,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tcs13579,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,team10,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,teamadyy,train|uncertain_holdout,2,en_content_train_pool_cc_2d8af0676d5f4809,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,teamoffreedom,train,2,en_content_train_pool_cc_2d8af0676d5f4809,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,telstra,train,1,en_content_train_pool_cc_808281fe369ae394,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,telstra1 (100%),train,1,en_content_train_pool_cc_808281fe369ae394,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,terrysukstock (98%),train,1,en_content_train_pool_cc_15c4e37f1828524c,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,teslatradings,train,2,en_content_train_pool_cc_b43ceb6022cfe2c0,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,texastore,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thakingdadpop,test|uncertain_holdout,4,en_content_train_pool_cc_2b2558fa55f88672,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thcwizzard,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thcwizzard007,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,the-plutus (97%),train,1,en_content_train_pool_cc_b8d084143da554f7,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,the_scurvy_crew (88%),valid,1,en_content_train_pool_cc_cf348f35b9afdacd,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thebitcoinexchange,train,2,en_content_train_pool_cc_603e7765283cf6d9,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thebodyshop,train|uncertain_holdout,3,en_content_train_pool_cc_4133af1cec2dfe64,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thebodyshops,train|uncertain_holdout,3,en_content_train_pool_cc_4133af1cec2dfe64,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thebuffalo,test,8,en_content_train_pool_cc_ad285868be470026,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thecleaner786,test,2,en_content_train_pool_cc_ad285868be470026,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thecolonel,train,1,en_content_train_pool_cc_f9371bc9b3ce6d7d,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thecornershop13579,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thedevilsadvocate,train,3,en_content_train_pool_cc_8b9d383fca737d02,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,theexpansionslevande,valid,11,en_content_train_pool_cc_dc4150c0068b64e9,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thefuture (100%),uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thegingerbreadmann,train,3,en_content_train_pool_cc_6604270fbd44dc9b,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thegoatman,uncertain_holdout|valid,4,en_content_train_pool_cc_4ca055c08ee894e0,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thegunnerman,train,1,en_content_train_pool_cc_afdd4ff6156af04d,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thehacienda,audit_only_soft_alias,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thehacienda (100%),audit_only_soft_alias,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thehouseonthetree,train,1,en_content_train_pool_cc_ebe68822f57bbc9b,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,themoon,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,themoons,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,theneo,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,theolddoctor,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,theolddoctorfe,train|uncertain_holdout,2,en_content_train_pool_cc_9eaec72a084dee11,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,theopenmind,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,therealkontaktmann,uncertain_holdout,2,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,theroyaldankclub,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thestudent (100%),train,1,en_content_train_pool_cc_14fd652cedfe200c,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thewizardnl,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,theword1,train,1,en_content_train_pool_cc_561b30415036492a,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thimasnow,test|uncertain_holdout,6,en_content_train_pool_cc_bff9f7cfd1d9260a,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thimoty99,test|uncertain_holdout,2,en_content_train_pool_cc_367612ff661d4adf,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thisisholland (99%),train,1,en_content_train_pool_cc_6f8ae45e0cce9bd4,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thomastruth,uncertain_holdout,3,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thugdos,test,6,en_content_train_pool_cc_ad285868be470026,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thuggaking54,uncertain_holdout|valid,6,en_content_train_pool_cc_7e61dbc8f07aee15|en_content_train_pool_cc_9af8e6a8817e71eb,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,thuggakingshop,uncertain_holdout|valid,4,en_content_train_pool_cc_9af8e6a8817e71eb,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tig3r,uncertain_holdout,2,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tig3r (90%),uncertain_holdout,2,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tiktokcc,train,1,en_content_train_pool_cc_335af02cf5a26e6d,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tlc010190,train,1,en_content_train_pool_cc_6407f47b01ed8336,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tmntmfkr,train,1,en_content_train_pool_cc_a923326d81e614d9,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tomandjerry (99%),uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tomandjerry1,train|uncertain_holdout,2,en_content_train_pool_cc_67c904aef061fe88,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tomorrowland (100%),uncertain_holdout,4,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tonyc999,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tonyplug,train,8,en_content_train_pool_cc_f337d7958a98c59b,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,topcrop,train,2,en_content_train_pool_cc_12a98330b4778f19,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,topmoneymaker (98%),uncertain_holdout,2,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,topshelf888,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tornad0cc,train,2,en_content_train_pool_cc_ef6caa87fce3acc5,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tornadoengine,train,1,en_content_train_pool_cc_7f9af411c7476244,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tortrustedmeds,test,2,en_content_train_pool_cc_e6480c43e0b42e1a,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,toshiba12,train|uncertain_holdout,2,en_content_train_pool_cc_a41b332561fbad2e,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,toshiba99,train|uncertain_holdout,2,en_content_train_pool_cc_a41b332561fbad2e,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tostartupbros,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,toto1909,test,2,en_content_train_pool_cc_6d0b9e2a32137f35,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tr0ubles0me,uncertain_holdout,2,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,trackers (98%),uncertain_holdout,2,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,transfermafia,train|uncertain_holdout,2,en_content_train_pool_cc_b43ceb6022cfe2c0,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,triestekut,train,1,en_content_train_pool_cc_1b2800cea835c899,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,trizzle17979,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,trooper941 (100%),train|uncertain_holdout,3,en_content_train_pool_cc_7b1e476eace50901,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,trusteelucky,uncertain_holdout|valid,5,en_content_train_pool_cc_bb8fcbd64ba72f83|en_content_train_pool_cc_c33c02d8fe535a23,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,truu00,train|uncertain_holdout,4,en_content_train_pool_cc_f337d7958a98c59b,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,ttrebol35,test,2,en_content_train_pool_cc_6817c81b6bd40316,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,tvman (97%),uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,twinkle (96%),uncertain_holdout|valid,4,en_content_train_pool_cc_bb8fcbd64ba72f83,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,txdockapo,train|uncertain_holdout,3,en_content_train_pool_cc_79bd6413926d727d,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,txdockim,train|uncertain_holdout,3,en_content_train_pool_cc_79bd6413926d727d,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,uk1day (100%),uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,ukbrownandwhite,uncertain_holdout,1,,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,ukcocaine (100%),train,1,en_content_train_pool_cc_40b1f1015f0aa35d,step5_historically_observed_seller_alias,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,en_content_train_pool,seller_alias,ukmasters (95%),train,2,en_content_train_pool_cc_d4961c9d4cad0ff6,step5_historically_observed_seller_alias,
