synthetic_seller_uid,parent_seller_uid,parent_pair_uid,component_id,fold,review_label,track,seed,variant_index,transform,source_field,segment_index,text,source_market_raw,identifier_value,synthetic_train_only
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,description_concat_top,8,实例！！！ 本人学了几招后，经过小练了一番，拿亲 戚朋友练手，在家和七大姑八大姨炸金花 ，小赚了几千元钱，哈哈。感觉确实不错。 只要游戏规则不变，这个技术也是永远实用 的，包括洗牌技术，偷换牌技术，无影抓底， 自由控牌等30多种技术，大小2个G！应有尽有， 此套教程精确到各种手法细节，适合各种扑克游戏。 话不多说，直接来干货，感兴趣的朋友来了解 了解，小练一下，过年就可以实战了！ 快来开始你的老千之路吧！ 本教程具有复制性，一经出售，出发货问题外，概不退款。,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,description_concat_top,9,全国产，露脸漏b加全程骚对白 绝对国产！ 不用多说直接上图，还有送的几部！ 其余的是送的！送的！ 有买有送！一共五部 全是精品。 爱笑的高中学生，掰开了大腿 高挑长腿校花 骨干美女宿舍啪啪 某高中学生在教室做爱 价格公道 本资源具有复制性， 一经出售，出发货问题外，概不退款！,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,description_concat_top,10,此教程包括了 大部分是视频， 和文档以及一些社工工具 都是我的师弟找到并且 珍藏了许久的资源 现低价分享出来！一下全部40几人民币 《视频 文档 社工工具》 适合小白和同学们做个收藏和了解学习， 毕竟活到老学到老， 网络时代更新换代很快的 文件资源很大 需要同学们慢慢学习 了解一些的和感兴趣的就直接看图！！！ 资源压缩后4G多！上传到mage都花了2小时 我发了其中一小部分给大家 一个黑客的基本素养就是社会工程学 所以我分享的资源里大概包括了 密码心理学 域名劫持 逆向骗局 社工的基本思路 搜索引擎的利用-简单获取信息 验证身份证的真实性的方法 社工之入,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,description_concat_top,11,拍了很久，现在低价分享出来！ 1.5美元，分享出来不算贵吧！挣点辛苦费 约了一个才出来上班的星巴克清纯女神， 说拍下来也没关系，床上的叫声是真的骚。 不知道是多寂寞了！嘴里一直说要大鸡吧~！ 兄弟们都懂，我就不多说啦！ 截了很多屏，直接上图，感兴趣的拍下 拍了绝不后悔！物超所值 价格不贵， 虚拟资源，一经出售，概不退款 当然相信兄弟拍了也一定不会后悔，更不会退款！,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,category_concat_top,0,技术,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,0,屏蔽浏览器广告工具！不再为页面霸占的广告苦恼!,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,0,屏蔽浏览器广告工具！不再为页面霸占的广告苦恼!,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,0,大家搜出来的内容， 全是博主或者用户自己给的评价或者内容 不怕再因为市场恶意竞争， 而让自己错过最有用的内容 都是非常公正的 优化精简内容 移除重定向链接,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,1,我这里有个屏蔽百度广告的工具，当你用了之后， 就会觉得自己查看的内容非常有用，全是有用的东西 没有推广广告和让你下载软件,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,2,低价分享给大家，付款自动发货 有问题随时为大家解决 本资源具有复制性， 一经出售，出发货问题外，概不退款,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,3,显示搜索结果原始网址， 针对网址进行过滤（目前预设*************.com /********.******.com，可自行修改增加）,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,4,每次打开百度搜索引擎，都是被各种广告页面霸占,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/negative/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,silver_sensitivity,20260329,0,section_order_rotation,description_concat_top,0,每次打开百度搜索引擎，都是被各种广告页面霸占！ 技术控！！！ 我这里有个屏蔽百度广告的工具，当你用了之后， 就会觉得自己查看的内容非常有用，全是有用的东西 没有推广广告和让你下载软件 ！ 大家搜出来的内容， 全是博主或者用户自己给的评价或者内容 不怕再因为市场恶意竞争， 而让自己错过最有用的内容 都是非常公正的 优化精简内容 移除重定向链接。 显示搜索结果原始网址， 针对网址进行过滤（目前预设*************.com /********.******.com，可自行修改增加）。 低价分享给大家，付款自动发货 有问题随时为大家解决 本资源具有复制,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,category_concat_top,0,数据资源,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,0,出售2020年1_3月14日最新2万多条_彩票综合站_可反向验证账号,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,1,出售2020年1月到4月份的证券公司开户数据10万条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,2,棋牌数据整合500万左右自动发货,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,0,出售2020年1_3月14日最新2万多条_彩票综合站_可反向验证账号,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,1,棋牌数据整合500万左右自动发货,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,2,出售2020年1月到4月份的证券公司开户数据10万条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,0,出售2020年1月到4月份的证券公司开户数据10万条 数据来源：某证券公司（为了安全保密，但我相信老销售问客户是问得出来） 数据量10万零点 数据格式：开户时间 姓名 地址 电话 身份证 性别 生日 （具体看图就是了） 价格也很实惠,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,1,以彩票为主的综合博彩平台 数据格式：ID|用户名|真实姓名|联系电话|充值额度|余额|AG平台标识|最后登录IP|所属平台|注册地址|用户等级|状态 数据可以通过在线验证,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,2,---------------------------------------------------------------------------------------- 棋牌数据整合500万左右---自动发货 数据文件见图 数据时间大部分2019年 很少部分2018年 数据格式部分见图 图片不打码，数据保真，请验证图片上数据后下单,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,3,----------------------------------------------------------------------------------- 彩票数据25662条188彩票3月脱库带网址可验证 188彩票https://,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,4,拍下MEGA网盘自动发货，虚拟产品，并且数据可反向验证，so拍下不接受退款,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,5,点“提交”系统提示“用户名已存在”,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_description_concat,6,在注册页面输入账号等信息,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,description_concat_top,0,----------------------------------------------------------------------------------- 彩票数据25662条188彩票3月脱库带网址可验证 188彩票https:// ，以彩票为主的综合博彩平台 数据格式：ID|用户名|真实姓名|联系电话|充值额度|余额|AG平台标识|最后登录IP|所属平台|注册地址|用户等级|状态 数据可以通过在线验证，在首页点击“注册”，在注册页面输入账号等信息，点“提交”系统提示“用户名已存在”。 拍下MEGA网盘自动发货，虚,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,description_concat_top,1,---------------------------------------------------------------------------------------- 棋牌数据整合500万左右---自动发货 数据文件见图 数据时间大部分2019年 很少部分2018年 数据格式部分见图 图片不打码，数据保真，请验证图片上数据后下单。 祝老板们发财！,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,description_concat_top,2,出售2020年1月到4月份的证券公司开户数据10万条 数据来源：某证券公司（为了安全保密，但我相信老销售问客户是问得出来） 数据量10万零点 数据格式：开户时间 姓名 地址 电话 身份证 性别 生日 （具体看图就是了） 价格也很实惠！10万条！啊！ 先到先得！手慢无！,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,category_concat_top,0,数据资源,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,0,2019年皇冠彩票数据 有网址 可验证5600多条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,1,三个站彩票数据共2万多条打包出,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,2,3个站彩票数据共4.9万保真低价出,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,3,2019年彩票数据打包8个站 有网址,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,4,2019年统一彩票数据 有网址 15221条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,5,2019年东升彩票数据 有网址 5257条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,6,2019年冠军彩票数据 有网址 9525条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,signature_title_concat,7,3.8w条配资数据便宜处理,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,0,3.8w条配资数据便宜处理,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,1,7833条配资数据便宜出,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,2,2019年皇冠彩票数据 有网址 可验证5600多条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,3,3个站彩票数据共4.9万保真低价出,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,4,2019年冠军彩票数据 有网址 9525条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,5,2019年东升彩票数据 有网址 5257条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,6,2019年彩票数据打包8个站 有网址,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,7,2019年彩票数据 有网址 3.2w条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,8,3个站彩票数据4.9万低价出,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,9,2019年彩票数据 有网址1200多条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,10,2019年统一彩票数据 有网址 15221条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,11,2019年彩票数据 有网址 7000多条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,12,三个站彩票数据共2万多条打包出,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,13,2019年彩票数据 有网址 33637条,,,1
synthetic://step27/v1_1/silver_sensitivity/seed_20260329/silver_sensitivity_matched_009/positive/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,silver_sensitivity,20260329,0,section_order_rotation,title_concat_top,14,2019年彩票数据 有网址 7184条,,,1
