balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,source_step11_cluster_rank,source_step11_cluster_id,source_step11_prob_positive,source_step11_graph_primary_threshold,source_step11_scorer_token,suggested_label,suggested_confidence,existing_boundary_source,existing_review_status,existing_review_label,existing_reviewer_id,existing_review_notes,target_action
25,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.904272,different_alias,true,茶马古道,茶马古道,/shop/425704,/shop/464140,,shared_title_count_capped=1,shared_description_count_capped=5,profile_category_jaccard=1.0,,0.601613,0.938334,"T: 今年京东商城网购数据_女性信息 || 2020年8月出淘宝母婴类新鲜女性数据33万 || 全国大城市业主个人房产数据优质人群 | D: 京东商城，今年4-6月网购数据， 基本都是女性顾客（不是绝对都是） 字段：下单时间|买家|买家手机| 卖家店铺名称|商品名称|价格|买家地址 字段详实，拍后自动发货. 共360000多条. 新鲜优质资源，先拍先用 || 包含城市： 武汉,南昌,杭州,西安,大连,沈阳 ,温州,石家庄,无锡,唐山,苏州,呼和浩特,昆明,常州,长沙 ,南通,淄博,福州,青岛,南京,合肥,太原,成都,长春,东莞,兰州,厦门,佛山,天津 ,上海,重庆,郑州,泉州,宁波,深圳,广州,烟台,潍坊,南宁,济南,乌鲁木齐,哈尔滨 有90000... | C: 数据","T: 北京重点中学家长学生数据10万 || 全国大城市业主个人房产数据优质人群 || 宝妈精准数据16万母婴女性 | D: 保健品客户购买信息13W 各种保健品购买数据 货款1000多元的比较多，购买力挺好 顾客全国各地的 时间是2020今年的，具体时间格式如图： 货名-件数-货款-收件人-收货电话-收件地址-发货日期 优质资源，自动发货 || 包含城市： 武汉,南昌,杭州,西安,大连,沈阳 ,温州,石家庄,无锡,唐山,苏州,呼和浩特,昆明,常州,长沙 ,南通,淄博,福州,青岛,南京,合肥,太原,成都,长春,东莞,兰州,厦门,佛山,天津 ,上海,重庆,郑州,泉州,宁波,深圳,广州,烟台,潍坊,南宁,济南,乌鲁木齐,哈尔滨 有900... | C: 数据",reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a public data-package resale template inside a template-clone-not-controller cluster. Revoke the previous no-anchor positive and freeze as negative.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,4,zh_target_strict_core_calibrated_default_thr_0800000_c0004,0.904272,0.8,core_calibrated_default,uncertain_candidate,medium,active_frozen_labels,reviewed,positive,codex_seed_v1,rare passenger-info and city-list clone across profiles,rereview_existing_frozen_label
26,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:581460||market_item.xlsx|茶马古道|seller_raw:/shop/427282,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.903019,different_alias,false,中文暗网交易市场,茶马古道,581460,/shop/427282,,shared_title_count_capped=1,shared_description_count_capped=3,,,0.474166,0.448777,T: 飞机乘客个人信息30万优质人群 || 飞机乘客个人信息80万优质人群 || 私拍_他人勿拍 | D: 飞机乘客个人信息 数据总共80多万 内容样式：姓名，性别，生日，年龄， 手机，身份证，户籍，邮箱，地址 || 全国各地，男女老少都有， 到手后，可以做各种筛选， 都是比较有经济能力的优质群体 | C: 数据资源 || 私人专拍,T: 私拍私拍私拍私拍私拍私拍私拍私拍 || 2020北京重点中学家长学生数据10万 || 飞机乘客个人信息80万优质人群 | D: 北京重点中学家长学生数据10万 学生姓名/年级/入学学年/学区/民族/是否独生子女/是否特长生/学校名称/家长电话/关系/家长姓名 共105000条，自动发货 具体时间内容，详细内容如图 重教育，素质高，非常优质的群体 || 飞机乘客个人信息 数据总共80多万 内容样式：姓名，性别，生日，年龄， 手机，身份证，户籍，邮箱，地址 | C: 数据 || 担保私拍,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a public data-package resale template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,4,zh_target_strict_core_calibrated_default_thr_0800000_c0004,0.903019,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
27,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/427282,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.839306,different_alias,true,茶马古道,茶马古道,/shop/425704,/shop/427282,,,shared_description_count_capped=3,profile_category_jaccard=0.5,,0.0,0.67668,"T: 今年京东商城网购数据_女性信息 || 2020年8月出淘宝母婴类新鲜女性数据33万 || 全国大城市业主个人房产数据优质人群 | D: 京东商城，今年4-6月网购数据， 基本都是女性顾客（不是绝对都是） 字段：下单时间|买家|买家手机| 卖家店铺名称|商品名称|价格|买家地址 字段详实，拍后自动发货. 共360000多条. 新鲜优质资源，先拍先用 || 包含城市： 武汉,南昌,杭州,西安,大连,沈阳 ,温州,石家庄,无锡,唐山,苏州,呼和浩特,昆明,常州,长沙 ,南通,淄博,福州,青岛,南京,合肥,太原,成都,长春,东莞,兰州,厦门,佛山,天津 ,上海,重庆,郑州,泉州,宁波,深圳,广州,烟台,潍坊,南宁,济南,乌鲁木齐,哈尔滨 有90000... | C: 数据",T: 私拍私拍私拍私拍私拍私拍私拍私拍 || 2020北京重点中学家长学生数据10万 || 飞机乘客个人信息80万优质人群 | D: 北京重点中学家长学生数据10万 学生姓名/年级/入学学年/学区/民族/是否独生子女/是否特长生/学校名称/家长电话/关系/家长姓名 共105000条，自动发货 具体时间内容，详细内容如图 重教育，素质高，非常优质的群体 || 飞机乘客个人信息 数据总共80多万 内容样式：姓名，性别，生日，年龄， 手机，身份证，户籍，邮箱，地址 | C: 数据 || 担保私拍,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a public data-package resale template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,4,zh_target_strict_core_calibrated_default_thr_0800000_c0004,0.839306,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
28,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:581460||market_item.xlsx|茶马古道|seller_raw:/shop/425704,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.837023,different_alias,false,中文暗网交易市场,茶马古道,581460,/shop/425704,,shared_title_count_capped=1,shared_description_count_capped=3,,,0.17257,0.282362,T: 飞机乘客个人信息30万优质人群 || 飞机乘客个人信息80万优质人群 || 私拍_他人勿拍 | D: 飞机乘客个人信息 数据总共80多万 内容样式：姓名，性别，生日，年龄， 手机，身份证，户籍，邮箱，地址 || 全国各地，男女老少都有， 到手后，可以做各种筛选， 都是比较有经济能力的优质群体 | C: 数据资源 || 私人专拍,"T: 今年京东商城网购数据_女性信息 || 2020年8月出淘宝母婴类新鲜女性数据33万 || 全国大城市业主个人房产数据优质人群 | D: 京东商城，今年4-6月网购数据， 基本都是女性顾客（不是绝对都是） 字段：下单时间|买家|买家手机| 卖家店铺名称|商品名称|价格|买家地址 字段详实，拍后自动发货. 共360000多条. 新鲜优质资源，先拍先用 || 包含城市： 武汉,南昌,杭州,西安,大连,沈阳 ,温州,石家庄,无锡,唐山,苏州,呼和浩特,昆明,常州,长沙 ,南通,淄博,福州,青岛,南京,合肥,太原,成都,长春,东莞,兰州,厦门,佛山,天津 ,上海,重庆,郑州,泉州,宁波,深圳,广州,烟台,潍坊,南宁,济南,乌鲁木齐,哈尔滨 有90000... | C: 数据",reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a public data-package resale template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,4,zh_target_strict_core_calibrated_default_thr_0800000_c0004,0.837023,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
29,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/464140,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.814447,different_alias,true,茶马古道,茶马古道,/shop/427282,/shop/464140,,shared_title_count_capped=1,shared_description_count_capped=2,profile_category_jaccard=0.5,,0.318111,0.720791,T: 私拍私拍私拍私拍私拍私拍私拍私拍 || 2020北京重点中学家长学生数据10万 || 飞机乘客个人信息80万优质人群 | D: 北京重点中学家长学生数据10万 学生姓名/年级/入学学年/学区/民族/是否独生子女/是否特长生/学校名称/家长电话/关系/家长姓名 共105000条，自动发货 具体时间内容，详细内容如图 重教育，素质高，非常优质的群体 || 飞机乘客个人信息 数据总共80多万 内容样式：姓名，性别，生日，年龄， 手机，身份证，户籍，邮箱，地址 | C: 数据 || 担保私拍,"T: 北京重点中学家长学生数据10万 || 全国大城市业主个人房产数据优质人群 || 宝妈精准数据16万母婴女性 | D: 保健品客户购买信息13W 各种保健品购买数据 货款1000多元的比较多，购买力挺好 顾客全国各地的 时间是2020今年的，具体时间格式如图： 货名-件数-货款-收件人-收货电话-收件地址-发货日期 优质资源，自动发货 || 包含城市： 武汉,南昌,杭州,西安,大连,沈阳 ,温州,石家庄,无锡,唐山,苏州,呼和浩特,昆明,常州,长沙 ,南通,淄博,福州,青岛,南京,合肥,太原,成都,长春,东莞,兰州,厦门,佛山,天津 ,上海,重庆,郑州,泉州,宁波,深圳,广州,烟台,潍坊,南宁,济南,乌鲁木齐,哈尔滨 有900... | C: 数据",reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a public data-package resale template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,4,zh_target_strict_core_calibrated_default_thr_0800000_c0004,0.814447,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
30,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:542584||market_item.xlsx|茶马古道|seller_raw:/shop/399905,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.919232,different_alias,false,中文暗网交易市场,茶马古道,542584,/shop/399905,,shared_title_count_capped=5,shared_description_count_capped=3,,,0.367905,0.450342,T: 出黑五类抖音粉丝号私人白号全类型账号长期可拿满足您的需求 || 茶商话术红包套路内含语音视频外币套路等等上百套最新话术 || 引流吸粉脚本做项目引流必备包含抖音快手等热门软件引流 | D: 本教程为2020年最新群排名技术，更新于10月21日，QQ群排名作为灰产行业的主要引流渠道，其中的规则说难不难，说简单也不简单，注重细节，把握每个关键之处便能做到全国前三，有接触灰产行业的朋友应该都了解过群排名这个行业 市场上请人做群，价格在200往上一个群，并且看词热度越高出价也就越高，热词500一个，但是学会本教程后，成本可削减近一半，并提高时间效率，缩短时间成本 || 2020年的时候，我在某深层暗网无意中进入了一个超自然学网站和某些情报交流网站，为我亲手下载下来的文件，一般英文的就是暗网挖的，但是也包... | C: 数据资源 || 虚拟物品 || 技术技能,T: 【绝密档案】中国修仙光明会中世纪魔法古书近代外星人研究文件亚特兰蒂斯文明等机密 || 引流吸粉脚本—适合任意项目引流必备—包含抖音快手等热门软件引流 || 暗网最清晰——超清手持白纸身份证/资料三百五十条——可过各种认证 | D: 2019年的时候，我在某深层暗网无意中进入了一个超自然学网站和某些情报交流网站，为我亲手下载下来的文件，一般英文的就是暗网挖的，但是也包括一些文件和视频是表网找的，现在该网站已经关闭服务器，甚是可惜，大家可以一睹风采，内容绝对丰富，是猎奇爱好者及神秘学研究者的必备，不止51区，还有一些跟亚特兰蒂斯 宇宙文明 光明会 山海经 克鲁苏有关的东西 全世界有关神秘学的书籍，现象，拍下这份商品就对了，足足2G || 本项目是本团队2020年12月底实操出来的一套新型的色粉引流及变现的新玩法，项目实操性强，变现性强，转化... | C: 数据 || 虚拟 || 技术,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,5,zh_target_strict_core_calibrated_default_thr_0800000_c0005,0.919232,0.8,core_calibrated_default,uncertain_candidate,medium,active_frozen_labels,reviewed,positive,codex_seed_v1,multiple rare titles and long tutorial/resource clones across profiles,rereview_existing_frozen_label
31,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:634642||market_item.xlsx|茶马古道|seller_raw:/shop/399905,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.919232,different_alias,false,中文暗网交易市场,茶马古道,634642,/shop/399905,,shared_title_count_capped=1,shared_description_count_capped=3,,,0.0,0.374319,T: 1200部幼女萝莉精品视频资源最小只有几岁95都是幼幼 || 茶商话术红包套路内含语音视频外币套路等等上百套话术 || 火币币安运营商拦截数据7500条低价出自动发货 | D: 本教程为2021年最新群排名技术，真正的干货，和暗网哪些卖垃圾引流技术的不一样，所以别问为什么定价这么高，真心不高，因为技术是我实战测试出来的 QQ群排名作为灰产行业的主要引流渠道，其中的规则说难不难，说简单也不简单，注重细节，把握每个关键之处便能做到全国前三，有接触灰产行业的朋友应该都了解过群排名这个行业 市场上请人做群，价格在200往上一个群，并且看词热度越高出价也就越高，热词500一个，但是学会本教程后，成本可削减近一半，并提高时间效率，缩短时间成本 || 泄露数据 量大 包含19年5e微博查询信息 各... | C: 虚拟物品 || 影视色情 || 技术技能,T: 【绝密档案】中国修仙光明会中世纪魔法古书近代外星人研究文件亚特兰蒂斯文明等机密 || 引流吸粉脚本—适合任意项目引流必备—包含抖音快手等热门软件引流 || 暗网最清晰——超清手持白纸身份证/资料三百五十条——可过各种认证 | D: 2019年的时候，我在某深层暗网无意中进入了一个超自然学网站和某些情报交流网站，为我亲手下载下来的文件，一般英文的就是暗网挖的，但是也包括一些文件和视频是表网找的，现在该网站已经关闭服务器，甚是可惜，大家可以一睹风采，内容绝对丰富，是猎奇爱好者及神秘学研究者的必备，不止51区，还有一些跟亚特兰蒂斯 宇宙文明 光明会 山海经 克鲁苏有关的东西 全世界有关神秘学的书籍，现象，拍下这份商品就对了，足足2G || 本项目是本团队2020年12月底实操出来的一套新型的色粉引流及变现的新玩法，项目实操性强，变现性强，转化... | C: 数据 || 虚拟 || 技术,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,5,zh_target_strict_core_calibrated_default_thr_0800000_c0005,0.919232,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
32,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:542584||market_item.xlsx|中文暗网交易市场|seller_raw:634642,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.904272,different_alias,true,中文暗网交易市场,中文暗网交易市场,542584,634642,,shared_title_count_capped=2,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.32484,0.826306,T: 出黑五类抖音粉丝号私人白号全类型账号长期可拿满足您的需求 || 茶商话术红包套路内含语音视频外币套路等等上百套最新话术 || 引流吸粉脚本做项目引流必备包含抖音快手等热门软件引流 | D: 本教程为2020年最新群排名技术，更新于10月21日，QQ群排名作为灰产行业的主要引流渠道，其中的规则说难不难，说简单也不简单，注重细节，把握每个关键之处便能做到全国前三，有接触灰产行业的朋友应该都了解过群排名这个行业 市场上请人做群，价格在200往上一个群，并且看词热度越高出价也就越高，热词500一个，但是学会本教程后，成本可削减近一半，并提高时间效率，缩短时间成本 || 2020年的时候，我在某深层暗网无意中进入了一个超自然学网站和某些情报交流网站，为我亲手下载下来的文件，一般英文的就是暗网挖的，但是也包... | C: 数据资源 || 虚拟物品 || 技术技能,T: 1200部幼女萝莉精品视频资源最小只有几岁95都是幼幼 || 茶商话术红包套路内含语音视频外币套路等等上百套话术 || 火币币安运营商拦截数据7500条低价出自动发货 | D: 本教程为2021年最新群排名技术，真正的干货，和暗网哪些卖垃圾引流技术的不一样，所以别问为什么定价这么高，真心不高，因为技术是我实战测试出来的 QQ群排名作为灰产行业的主要引流渠道，其中的规则说难不难，说简单也不简单，注重细节，把握每个关键之处便能做到全国前三，有接触灰产行业的朋友应该都了解过群排名这个行业 市场上请人做群，价格在200往上一个群，并且看词热度越高出价也就越高，热词500一个，但是学会本教程后，成本可削减近一半，并提高时间效率，缩短时间成本 || 泄露数据 量大 包含19年5e微博查询信息 各... | C: 虚拟物品 || 影视色情 || 技术技能,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,5,zh_target_strict_core_calibrated_default_thr_0800000_c0005,0.904272,0.8,core_calibrated_default,uncertain_candidate,medium,active_frozen_labels,reviewed,positive,codex_seed_v1,long QQ group-ranking tutorial clone across distinct profiles,rereview_existing_frozen_label
33,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:188608||market_item.xlsx|茶马古道|seller_raw:/shop/433600,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.904728,different_alias,false,中文暗网交易市场,茶马古道,188608,/shop/433600,,,shared_description_count_capped=2,,,0.0,0.378825,"T: 18年你我贷大额数据，全国可筛选地区,低价出，网盘自动发货 || ios手机解除电报（Telegram）色情频道屏蔽的方法-百度网盘发货 || 硬件信息修改大师，做黑产必备，防封号神器。 | D: 项目名称:精准暴利小视频营销 准备的物品：手机 电脑 微信 设备：大内存电脑 二手苹果 2-4部 对象：所有人群、色粉，交友粉，男粉 方式：付款后会有一个MEGA云盘，两个文件夹里一个是简介图，一个是片源（1000+高质量已剪切好的片子），简介图的价格对应片源的价格，只要按照简介图的价格搜索片源，通过微信传输，都是剪辑好的短视频，微信直接观看，不需要下载，客户需要什么类型的片直接在简介搜索，比如国产，欧美，人兽，幼女，剧情等等，这些都是弄好的资源，直接上手，操作简单方便 || （下单之后，MEGA云盘和百度云... | C: 技术技能 || 数据资源","T: 每周睡5人，催情香水配方，所有材料日常可取。 || 刷支付宝漏洞，日入2000+，新起灰色产业项目 || 国内空降兵某旅营区卫星图，带详解 | D: 一：目的 骗支付宝赔付，2000内有效，一般操作的都是0-499或者500-1999的这个金额，因为他们无需理赔资料，最多也就是身份证和银行卡，如果操作2000以上就需要报案回执，这个我们是没办法做到的 ，所以只要撸2000以下的金额就可以了，但是不要太贪心，每笔都弄1800,1900，刚开始可以试试水撸500-1000左右的试试看，操作熟练后再扩大收益 || 国内空降兵某旅的卫星地图，营区各位置清晰，附带详解，介绍每个位置 | C: 数据 || 技术",reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,6,zh_target_strict_core_calibrated_default_thr_0800000_c0006,0.904728,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
34,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:188608||market_item.xlsx|茶马古道|seller_raw:/shop/439425,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.88701,different_alias,false,中文暗网交易市场,茶马古道,188608,/shop/439425,,,shared_description_count_capped=1,,,0.0,0.315634,"T: 18年你我贷大额数据，全国可筛选地区,低价出，网盘自动发货 || ios手机解除电报（Telegram）色情频道屏蔽的方法-百度网盘发货 || 硬件信息修改大师，做黑产必备，防封号神器。 | D: 项目名称:精准暴利小视频营销 准备的物品：手机 电脑 微信 设备：大内存电脑 二手苹果 2-4部 对象：所有人群、色粉，交友粉，男粉 方式：付款后会有一个MEGA云盘，两个文件夹里一个是简介图，一个是片源（1000+高质量已剪切好的片子），简介图的价格对应片源的价格，只要按照简介图的价格搜索片源，通过微信传输，都是剪辑好的短视频，微信直接观看，不需要下载，客户需要什么类型的片直接在简介搜索，比如国产，欧美，人兽，幼女，剧情等等，这些都是弄好的资源，直接上手，操作简单方便 || （下单之后，MEGA云盘和百度云... | C: 技术技能 || 数据资源",T: 20个常用料站另送一个免费测卡余额的方法 || 可撸支付宝漏洞，单次2000以下 || 2020年最新的博彩项目，日操200-300 | D: 2020年的最新可操作项目，这是通过博彩的交易算法计算公式来赚钱，算法已经写好，建议每天操作200-300元的样子，毕竟多了可能会产生风控，东西都已打包好，拍下后百度网盘自动发货，如链接失效请给我留言 || 一 目的 骗支付宝赔付 2000内有效 一般操作的都是0-499或者‪500-1999‬的这个金额 因为他们无需理赔资料 最多也就是身份证和银行卡 如果操作2000以上就需要报案回执 这个我们是没办法做到的 所以只要撸2000以下的金额就可以了 但是不要太贪心 每笔都弄1800 1900 刚开始可以试试水... | C: 漏洞 || 虚拟 || 数据,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,6,zh_target_strict_core_calibrated_default_thr_0800000_c0006,0.88701,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
35,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/433600||market_item.xlsx|茶马古道|seller_raw:/shop/439425,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.818053,different_alias,true,茶马古道,茶马古道,/shop/433600,/shop/439425,,,shared_description_count_capped=1,profile_category_jaccard=0.5,,0.214792,0.482279,"T: 每周睡5人，催情香水配方，所有材料日常可取。 || 刷支付宝漏洞，日入2000+，新起灰色产业项目 || 国内空降兵某旅营区卫星图，带详解 | D: 一：目的 骗支付宝赔付，2000内有效，一般操作的都是0-499或者500-1999的这个金额，因为他们无需理赔资料，最多也就是身份证和银行卡，如果操作2000以上就需要报案回执，这个我们是没办法做到的 ，所以只要撸2000以下的金额就可以了，但是不要太贪心，每笔都弄1800,1900，刚开始可以试试水撸500-1000左右的试试看，操作熟练后再扩大收益 || 国内空降兵某旅的卫星地图，营区各位置清晰，附带详解，介绍每个位置 | C: 数据 || 技术",T: 20个常用料站另送一个免费测卡余额的方法 || 可撸支付宝漏洞，单次2000以下 || 2020年最新的博彩项目，日操200-300 | D: 2020年的最新可操作项目，这是通过博彩的交易算法计算公式来赚钱，算法已经写好，建议每天操作200-300元的样子，毕竟多了可能会产生风控，东西都已打包好，拍下后百度网盘自动发货，如链接失效请给我留言 || 一 目的 骗支付宝赔付 2000内有效 一般操作的都是0-499或者‪500-1999‬的这个金额 因为他们无需理赔资料 最多也就是身份证和银行卡 如果操作2000以上就需要报案回执 这个我们是没办法做到的 所以只要撸2000以下的金额就可以了 但是不要太贪心 每笔都弄1800 1900 刚开始可以试试水... | C: 漏洞 || 虚拟 || 数据,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,6,zh_target_strict_core_calibrated_default_thr_0800000_c0006,0.818053,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
36,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/5592,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.90389,different_alias,true,茶马古道,茶马古道,/shop/449035,/shop/5592,,,shared_description_count_capped=3,profile_category_jaccard=0.6,,0.0,0.725868,"T: 2020 超实用网页机器人工具 自动点击 自动填写 高效稳定 || 2020最新千万条真实浏览器UA出售!!!配合911工具,搭建真实环境 || 2021最新邮件群发软件 高效 稳定 购买后找我要激活码@brofish8 | D: 2021综合博彩_24785条金沙娱乐城带网址可验证 2021年1月脱库金沙娱乐城，网址：5312u.com，24785条 数据格式：account|full_name|phone|balance|reg_ip|address 数据可在线验证，保真不保效果，拍下自动发货 数量不多，稀缺资源，贵在真实 数据具有可复制性，一经售出，概不退款 || 此商品价格包含软件+激活码 注意：激活码绑定设备，所以不能多台电脑公用一个激活码 | C: 数据 || 技术 || 其它 | Contact: telegram:brofish8","T: (小白到大神）1740G实用零基础渗透教程+黑客资料（实战视频PPT资料）附送工具包 || 暗网市场网址清单，可信赖的市场清单，骗子网站清单,CVV实物通道等等，提供更新服务 || 全网最新最全的过人脸认证，挺火的过APP人脸CrazyTalk教程，白菜价格放送，赠送高清私房课！ | D: 本资源包括（星天乐最新教程+集成系统、拿破仑教程、北美华人团队J3教程、CC国际CPA【内部课程】）共27.57G 系统 ：用VM虚拟机直接导入，里面软件工具 通道、cvv料站、等等都是齐全的，对照教程直接操作就可以 大小18+G || 第三：骗子和钓鱼网站清单 第四：提供一些CVV实物通道，一些可以刷卡的网站 第五：提供一个基于可信赖的大型综合市场的卖家信用查询网站，可以在此网站查询一些卖家信誉情况 | C: 技术 || 数据 || 虚拟",reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,7,zh_target_strict_core_calibrated_default_thr_0800000_c0007,0.90389,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
