seller_uid,source_dataset,source_market_raw,source_seller_raw,source_seller_id_raw,alias_normalized,primary_data_bucket,seller_level_note,item_count_total,item_count_en_content_eligible,item_count_zh_target_strict,item_count_zh_target_aux,item_count_excluded_alias_overlap,item_count_excluded_pgp_overlap,item_count_excluded_contact_overlap,item_count_excluded_non_target_cjk,item_count_excluded_other
market_item.xlsx|agartha market|seller_raw:Legitsales,market_item.xlsx,agartha market,Legitsales,,legitsales,en_content_train_pool,,521,521,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Legitwhite,market_item.xlsx,agartha market,Legitwhite,,legitwhite,en_content_train_pool,,60,60,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:LetLoveWork,market_item.xlsx,agartha market,LetLoveWork,,letlovework,en_content_train_pool,,7,7,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Lidl,market_item.xlsx,agartha market,Lidl,,lidl,en_content_train_pool,,5,5,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Localbuds,market_item.xlsx,agartha market,Localbuds,,localbuds,en_content_train_pool,,184,184,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Lordpharma,market_item.xlsx,agartha market,Lordpharma,,lordpharma,en_content_train_pool,,215,215,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Lucky7,market_item.xlsx,agartha market,Lucky7,,lucky7,en_content_train_pool,,9,9,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:LucySkyDiamonds,market_item.xlsx,agartha market,LucySkyDiamonds,,lucyskydiamonds,excluded,alias_overlap_with_en_gold,56,0,0,0,56,0,0,0,0
market_item.xlsx|agartha market|seller_raw:MISDEBSTORE,market_item.xlsx,agartha market,MISDEBSTORE,,misdebstore,en_content_train_pool,,329,329,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:MadeInFrance,market_item.xlsx,agartha market,MadeInFrance,,madeinfrance,en_content_train_pool,,63,63,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Major_Distributor,market_item.xlsx,agartha market,Major_Distributor,,major_distributor,en_content_train_pool,,59,59,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Master_kingshop,market_item.xlsx,agartha market,Master_kingshop,,master_kingshop,en_content_train_pool,,88,88,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Maysales,market_item.xlsx,agartha market,Maysales,,maysales,en_content_train_pool,,50,50,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Medicamentum,market_item.xlsx,agartha market,Medicamentum,,medicamentum,en_content_train_pool,,3,3,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Megashop,market_item.xlsx,agartha market,Megashop,,megashop,en_content_train_pool,,244,244,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Midea,market_item.xlsx,agartha market,Midea,,midea,en_content_train_pool,,148,148,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:MissAmerica,market_item.xlsx,agartha market,MissAmerica,,missamerica,en_content_train_pool,,125,125,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Movingtrain,market_item.xlsx,agartha market,Movingtrain,,movingtrain,en_content_train_pool,,306,306,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Myworld,market_item.xlsx,agartha market,Myworld,,myworld,en_content_train_pool,,77,77,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:NARCOTICSDIRECT,market_item.xlsx,agartha market,NARCOTICSDIRECT,,narcoticsdirect,en_content_train_pool,,59,59,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Nasjonalministeren,market_item.xlsx,agartha market,Nasjonalministeren,,nasjonalministeren,en_content_train_pool,,7,7,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Neolytik,market_item.xlsx,agartha market,Neolytik,,neolytik,excluded,alias_overlap_with_en_gold,7,0,0,0,7,0,0,0,0
market_item.xlsx|agartha market|seller_raw:NextDayWeed,market_item.xlsx,agartha market,NextDayWeed,,nextdayweed,en_content_train_pool,,50,50,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Obststand,market_item.xlsx,agartha market,Obststand,,obststand,excluded,alias_overlap_with_en_gold,79,0,0,0,79,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Ortegameds,market_item.xlsx,agartha market,Ortegameds,,ortegameds,en_content_train_pool,,843,843,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Ozpalace,market_item.xlsx,agartha market,Ozpalace,,ozpalace,en_content_train_pool,,66,66,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:PHARMAHOUSE,market_item.xlsx,agartha market,PHARMAHOUSE,,pharmahouse,en_content_train_pool,,163,163,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Perfectsales,market_item.xlsx,agartha market,Perfectsales,,perfectsales,en_content_train_pool,,1,1,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Piposhop,market_item.xlsx,agartha market,Piposhop,,piposhop,en_content_train_pool,,32,32,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:PrestigeVendor,market_item.xlsx,agartha market,PrestigeVendor,,prestigevendor,en_content_train_pool,,144,144,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:ProGlobalSam,market_item.xlsx,agartha market,ProGlobalSam,,proglobalsam,en_content_train_pool,,259,259,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Rodrigomendez,market_item.xlsx,agartha market,Rodrigomendez,,rodrigomendez,en_content_train_pool,,158,158,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Rolexx17,market_item.xlsx,agartha market,Rolexx17,,rolexx17,excluded,alias_overlap_with_en_gold,10,0,0,0,10,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Royalstore,market_item.xlsx,agartha market,Royalstore,,royalstore,en_content_train_pool,,88,88,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Rozaydaplug,market_item.xlsx,agartha market,Rozaydaplug,,rozaydaplug,en_content_train_pool,,248,248,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:SAMBA_BOYS,market_item.xlsx,agartha market,SAMBA_BOYS,,samba_boys,en_content_train_pool,,130,130,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:SPTRLTD,market_item.xlsx,agartha market,SPTRLTD,,sptrltd,en_content_train_pool,,250,250,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:SocialPharma,market_item.xlsx,agartha market,SocialPharma,,socialpharma,en_content_train_pool,,240,240,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:SolutionCenter,market_item.xlsx,agartha market,SolutionCenter,,solutioncenter,en_content_train_pool,,82,82,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Steadyplug,market_item.xlsx,agartha market,Steadyplug,,steadyplug,en_content_train_pool,,591,591,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:StealthPharmacy,market_item.xlsx,agartha market,StealthPharmacy,,stealthpharmacy,excluded,alias_overlap_with_en_gold,36,0,0,0,36,0,0,0,0
market_item.xlsx|agartha market|seller_raw:StraightfromNL,market_item.xlsx,agartha market,StraightfromNL,,straightfromnl,en_content_train_pool,,336,336,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Superstore,market_item.xlsx,agartha market,Superstore,,superstore,excluded,alias_overlap_with_en_gold,324,0,0,0,324,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Supplylord,market_item.xlsx,agartha market,Supplylord,,supplylord,en_content_train_pool,,94,94,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:SupremeVendor,market_item.xlsx,agartha market,SupremeVendor,,supremevendor,en_content_train_pool,,103,103,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:TheWizard,market_item.xlsx,agartha market,TheWizard,,thewizard,excluded,alias_overlap_with_en_gold,250,0,0,0,250,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Thegoatman,market_item.xlsx,agartha market,Thegoatman,,thegoatman,en_content_train_pool,,7,7,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Thomastruth,market_item.xlsx,agartha market,Thomastruth,,thomastruth,en_content_train_pool,,300,300,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Threebeard12,market_item.xlsx,agartha market,Threebeard12,,threebeard12,en_content_train_pool,,236,236,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:TonysDrugsStore,market_item.xlsx,agartha market,TonysDrugsStore,,tonysdrugsstore,excluded,alias_overlap_with_en_gold,7,0,0,0,7,0,0,0,0
market_item.xlsx|agartha market|seller_raw:TopGearUK,market_item.xlsx,agartha market,TopGearUK,,topgearuk,en_content_train_pool,,2,2,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:USADruglord,market_item.xlsx,agartha market,USADruglord,,usadruglord,en_content_train_pool,,122,122,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:USA_PITCHER,market_item.xlsx,agartha market,USA_PITCHER,,usa_pitcher,en_content_train_pool,,166,166,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:USA_PLUG,market_item.xlsx,agartha market,USA_PLUG,,usa_plug,en_content_train_pool,,201,201,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:USA_PUSHER,market_item.xlsx,agartha market,USA_PUSHER,,usa_pusher,en_content_train_pool,,222,222,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:USAvendor,market_item.xlsx,agartha market,USAvendor,,usavendor,en_content_train_pool,,1,1,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:UniversalVendor,market_item.xlsx,agartha market,UniversalVendor,,universalvendor,en_content_train_pool,,231,231,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:VeronKushman,market_item.xlsx,agartha market,VeronKushman,,veronkushman,en_content_train_pool,,48,48,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:WEEDKING01,market_item.xlsx,agartha market,WEEDKING01,,weedking01,en_content_train_pool,,297,297,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:Walgreens,market_item.xlsx,agartha market,Walgreens,,walgreens,en_content_train_pool,,291,291,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:addisdrugs22,market_item.xlsx,agartha market,addisdrugs22,,addisdrugs22,en_content_train_pool,,98,98,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:alfa,market_item.xlsx,agartha market,alfa,,alfa,en_content_train_pool,,7,7,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:alphadeals1,market_item.xlsx,agartha market,alphadeals1,,alphadeals1,en_content_train_pool,,410,410,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:americansteroids,market_item.xlsx,agartha market,americansteroids,,americansteroids,excluded,alias_overlap_with_en_gold,65,0,0,0,65,0,0,0,0
market_item.xlsx|agartha market|seller_raw:amumsbren,market_item.xlsx,agartha market,amumsbren,,amumsbren,en_content_train_pool,,49,49,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:asgardian,market_item.xlsx,agartha market,asgardian,,asgardian,en_content_train_pool,,30,30,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:baileythom,market_item.xlsx,agartha market,baileythom,,baileythom,en_content_train_pool,,315,315,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:batflunts,market_item.xlsx,agartha market,batflunts,,batflunts,en_content_train_pool,,52,52,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:beckynaf,market_item.xlsx,agartha market,beckynaf,,beckynaf,en_content_train_pool,,259,259,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:benzoneil,market_item.xlsx,agartha market,benzoneil,,benzoneil,en_content_train_pool,,115,115,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:bestdealer,market_item.xlsx,agartha market,bestdealer,,bestdealer,en_content_train_pool,,96,96,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:bigwanko,market_item.xlsx,agartha market,bigwanko,,bigwanko,en_content_train_pool,,703,703,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:billbenald,market_item.xlsx,agartha market,billbenald,,billbenald,en_content_train_pool,,384,384,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:billie8,market_item.xlsx,agartha market,billie8,,billie8,en_content_train_pool,,55,55,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:biomed,market_item.xlsx,agartha market,biomed,,biomed,en_content_train_pool,,140,140,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:blackhathacker,market_item.xlsx,agartha market,blackhathacker,,blackhathacker,en_content_train_pool,,196,196,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:blueheavens,market_item.xlsx,agartha market,blueheavens,,blueheavens,en_content_train_pool,,42,42,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:bluesstore,market_item.xlsx,agartha market,bluesstore,,bluesstore,en_content_train_pool,,284,284,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:bobmarleyman,market_item.xlsx,agartha market,bobmarleyman,,bobmarleyman,excluded,alias_overlap_with_en_gold,15,0,0,0,15,0,0,0,0
market_item.xlsx|agartha market|seller_raw:boomshankar,market_item.xlsx,agartha market,boomshankar,,boomshankar,en_content_train_pool,,38,38,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:brandon77,market_item.xlsx,agartha market,brandon77,,brandon77,en_content_train_pool,,1,1,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:brother_hood,market_item.xlsx,agartha market,brother_hood,,brother_hood,en_content_train_pool,,96,96,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:brucelean,market_item.xlsx,agartha market,brucelean,,brucelean,excluded,alias_overlap_with_en_gold,57,0,0,0,57,0,0,0,0
market_item.xlsx|agartha market|seller_raw:buddha_cannabisshop,market_item.xlsx,agartha market,buddha_cannabisshop,,buddha_cannabisshop,en_content_train_pool,,32,32,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:caliplug,market_item.xlsx,agartha market,caliplug,,caliplug,excluded,alias_overlap_with_en_gold,54,0,0,0,54,0,0,0,0
market_item.xlsx|agartha market|seller_raw:caliscoties,market_item.xlsx,agartha market,caliscoties,,caliscoties,en_content_train_pool,,196,196,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:carlosjuan,market_item.xlsx,agartha market,carlosjuan,,carlosjuan,en_content_train_pool,,20,20,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:carrier,market_item.xlsx,agartha market,carrier,,carrier,en_content_train_pool,,73,73,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:cheaplikedirt,market_item.xlsx,agartha market,cheaplikedirt,,cheaplikedirt,excluded,alias_overlap_with_en_gold,39,0,0,0,39,0,0,0,0
market_item.xlsx|agartha market|seller_raw:chemzy3813,market_item.xlsx,agartha market,chemzy3813,,chemzy3813,en_content_train_pool,,84,84,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:chintousammy,market_item.xlsx,agartha market,chintousammy,,chintousammy,en_content_train_pool,,263,263,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:chocomelt,market_item.xlsx,agartha market,chocomelt,,chocomelt,en_content_train_pool,,4,4,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:chris023,market_item.xlsx,agartha market,chris023,,chris023,en_content_train_pool,,58,58,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:chrisstore24,market_item.xlsx,agartha market,chrisstore24,,chrisstore24,en_content_train_pool,,198,198,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:cleandeals,market_item.xlsx,agartha market,cleandeals,,cleandeals,en_content_train_pool,,84,84,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:coco86,market_item.xlsx,agartha market,coco86,,coco86,en_content_train_pool,,260,260,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:cooldrugs,market_item.xlsx,agartha market,cooldrugs,,cooldrugs,en_content_train_pool,,50,50,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:cosmiclab,market_item.xlsx,agartha market,cosmiclab,,cosmiclab,en_content_train_pool,,9,9,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:daddymore621,market_item.xlsx,agartha market,daddymore621,,daddymore621,en_content_train_pool,,100,100,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:dannysales,market_item.xlsx,agartha market,dannysales,,dannysales,en_content_train_pool,,249,249,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:darkkings,market_item.xlsx,agartha market,darkkings,,darkkings,en_content_train_pool,,308,308,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:davidesales,market_item.xlsx,agartha market,davidesales,,davidesales,en_content_train_pool,,116,116,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:davidmueller,market_item.xlsx,agartha market,davidmueller,,davidmueller,en_content_train_pool,,36,36,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:dcthugy,market_item.xlsx,agartha market,dcthugy,,dcthugy,en_content_train_pool,,413,413,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:deathrow2,market_item.xlsx,agartha market,deathrow2,,deathrow2,en_content_train_pool,,229,229,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:deutschepostrunners,market_item.xlsx,agartha market,deutschepostrunners,,deutschepostrunners,en_content_train_pool,,17,17,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:dornest,market_item.xlsx,agartha market,dornest,,dornest,en_content_train_pool,,221,221,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:dozy1992,market_item.xlsx,agartha market,dozy1992,,dozy1992,en_content_train_pool,,229,229,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:dragonman32,market_item.xlsx,agartha market,dragonman32,,dragonman32,en_content_train_pool,,24,24,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:dreamboss,market_item.xlsx,agartha market,dreamboss,,dreamboss,en_content_train_pool,,184,184,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:dreamstore,market_item.xlsx,agartha market,dreamstore,,dreamstore,en_content_train_pool,,184,184,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:droomontana79,market_item.xlsx,agartha market,droomontana79,,droomontana79,en_content_train_pool,,90,90,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:drugcenter,market_item.xlsx,agartha market,drugcenter,,drugcenter,en_content_train_pool,,111,111,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:drugload90,market_item.xlsx,agartha market,drugload90,,drugload90,en_content_train_pool,,123,123,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:druglords,market_item.xlsx,agartha market,druglords,,druglords,excluded,alias_overlap_with_en_gold,546,0,0,0,546,0,0,0,0
market_item.xlsx|agartha market|seller_raw:drugsland,market_item.xlsx,agartha market,drugsland,,drugsland,en_content_train_pool,,187,187,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:dwagman,market_item.xlsx,agartha market,dwagman,,dwagman,en_content_train_pool,,41,41,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:eastcoast500,market_item.xlsx,agartha market,eastcoast500,,eastcoast500,en_content_train_pool,,277,277,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:easyways,market_item.xlsx,agartha market,easyways,,easyways,en_content_train_pool,,388,388,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:euromoneys,market_item.xlsx,agartha market,euromoneys,,euromoneys,en_content_train_pool,,584,584,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:everready,market_item.xlsx,agartha market,everready,,everready,en_content_train_pool,,49,49,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:expresspharma,market_item.xlsx,agartha market,expresspharma,,expresspharma,en_content_train_pool,,94,94,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:expressshop,market_item.xlsx,agartha market,expressshop,,expressshop,en_content_train_pool,,55,55,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:firsttrust420,market_item.xlsx,agartha market,firsttrust420,,firsttrust420,en_content_train_pool,,186,186,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:fivestarlegit,market_item.xlsx,agartha market,fivestarlegit,,fivestarlegit,en_content_train_pool,,31,31,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:fortunemaker,market_item.xlsx,agartha market,fortunemaker,,fortunemaker,en_content_train_pool,,249,249,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:g3cko,market_item.xlsx,agartha market,g3cko,,g3cko,excluded,alias_overlap_with_en_gold,200,0,0,0,200,0,0,0,0
market_item.xlsx|agartha market|seller_raw:getdone,market_item.xlsx,agartha market,getdone,,getdone,en_content_train_pool,,204,204,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:greenpharmastore,market_item.xlsx,agartha market,greenpharmastore,,greenpharmastore,en_content_train_pool,,310,310,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:hoodman,market_item.xlsx,agartha market,hoodman,,hoodman,en_content_train_pool,,8,8,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:infinity2019,market_item.xlsx,agartha market,infinity2019,,infinity2019,en_content_train_pool,,1,1,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:inlandpro,market_item.xlsx,agartha market,inlandpro,,inlandpro,en_content_train_pool,,284,284,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:jaboutech,market_item.xlsx,agartha market,jaboutech,,jaboutech,en_content_train_pool,,189,189,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:jacobscrystal,market_item.xlsx,agartha market,jacobscrystal,,jacobscrystal,en_content_train_pool,,1,1,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:jakeflakes,market_item.xlsx,agartha market,jakeflakes,,jakeflakes,en_content_train_pool,,101,101,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:jasonondeck2020,market_item.xlsx,agartha market,jasonondeck2020,,jasonondeck2020,en_content_train_pool,,299,299,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:jerryfox,market_item.xlsx,agartha market,jerryfox,,jerryfox,en_content_train_pool,,198,198,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:jerrystore,market_item.xlsx,agartha market,jerrystore,,jerrystore,en_content_train_pool,,327,327,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:jetlove,market_item.xlsx,agartha market,jetlove,,jetlove,en_content_train_pool,,554,554,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:jimmydalot,market_item.xlsx,agartha market,jimmydalot,,jimmydalot,en_content_train_pool,,404,404,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:joejoeus,market_item.xlsx,agartha market,joejoeus,,joejoeus,en_content_train_pool,,177,177,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:johnstone14,market_item.xlsx,agartha market,johnstone14,,johnstone14,en_content_train_pool,,65,65,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:kaiserplug,market_item.xlsx,agartha market,kaiserplug,,kaiserplug,en_content_train_pool,,602,602,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:kerrystore,market_item.xlsx,agartha market,kerrystore,,kerrystore,en_content_train_pool,,344,344,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:ketamaka97,market_item.xlsx,agartha market,ketamaka97,,ketamaka97,en_content_train_pool,,44,44,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:ketamshop,market_item.xlsx,agartha market,ketamshop,,ketamshop,en_content_train_pool,,276,276,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:kingsales,market_item.xlsx,agartha market,kingsales,,kingsales,en_content_train_pool,,270,270,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:kingshop,market_item.xlsx,agartha market,kingshop,,kingshop,en_content_train_pool,,115,115,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:labdoctor,market_item.xlsx,agartha market,labdoctor,,labdoctor,en_content_train_pool,,588,588,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:legaldrugshop,market_item.xlsx,agartha market,legaldrugshop,,legaldrugshop,en_content_train_pool,,52,52,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:legit1,market_item.xlsx,agartha market,legit1,,legit1,en_content_train_pool,,225,225,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:legitsupply,market_item.xlsx,agartha market,legitsupply,,legitsupply,en_content_train_pool,,434,434,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:legitvally,market_item.xlsx,agartha market,legitvally,,legitvally,en_content_train_pool,,354,354,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:legitway,market_item.xlsx,agartha market,legitway,,legitway,en_content_train_pool,,513,513,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:lizardpro,market_item.xlsx,agartha market,lizardpro,,lizardpro,en_content_train_pool,,56,56,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:logbesu,market_item.xlsx,agartha market,logbesu,,logbesu,en_content_train_pool,,105,105,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:makershop,market_item.xlsx,agartha market,makershop,,makershop,en_content_train_pool,,243,243,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:marvinmarket,market_item.xlsx,agartha market,marvinmarket,,marvinmarket,en_content_train_pool,,150,150,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:massiveshop,market_item.xlsx,agartha market,massiveshop,,massiveshop,en_content_train_pool,,66,66,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:master,market_item.xlsx,agartha market,master,,master,en_content_train_pool,,276,276,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:masterpills420,market_item.xlsx,agartha market,masterpills420,,masterpills420,en_content_train_pool,,313,313,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:maurelius,market_item.xlsx,agartha market,maurelius,,maurelius,en_content_train_pool,,53,53,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:medicalfarmer,market_item.xlsx,agartha market,medicalfarmer,,medicalfarmer,en_content_train_pool,,68,68,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:medscentre919,market_item.xlsx,agartha market,medscentre919,,medscentre919,en_content_train_pool,,162,162,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:meetthesource,market_item.xlsx,agartha market,meetthesource,,meetthesource,en_content_train_pool,,121,121,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:mert,market_item.xlsx,agartha market,mert,,mert,en_content_train_pool,,198,198,0,0,0,0,0,0,0
market_item.xlsx|agartha market|seller_raw:mikegrey,market_item.xlsx,agartha market,mikegrey,,mikegrey,en_content_train_pool,,29,29,0,0,0,0,0,0,0
