balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,source_step11_cluster_rank,source_step11_cluster_id,source_step11_prob_positive,source_step11_graph_primary_threshold,source_step11_scorer_token,suggested_label,suggested_confidence,existing_boundary_source,existing_review_status,existing_review_label,existing_reviewer_id,existing_review_notes,target_action
23,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/442431||market_item.xlsx|茶马古道|seller_raw:/shop/454420,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.690393,different_alias,true,茶马古道,茶马古道,/shop/442431,/shop/454420,,,shared_description_count_capped=2,profile_category_jaccard=0.333333,,0.284527,0.35399,"T: 纯 四 件 套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡,U盾 价格:2000元/套， 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 请根据需要拍下，留言写下具体要求 || 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质30天，快递包装，绝对安全 | C: 实物 | Contact: telegram:xc1680",T: 3网手机卡移动电信 || 大量出售QP个人信息 || 出售一手四件套 | D: 纯技术团队需要的老板带诚意来，目前现有的数据如下 1.出一手渗透qp数据，年底了手上的台子出完明年再战 2.出一手个人信息数据可筛男女，目前有多种女性数据 3.出台湾网购数据，订房数据等其他台湾数据，可指定国外网站渗透脱裤 4.出一批证券数据，月内一手数据 5.如需其他数据可TG联系前来探讨，诚信交友 和气生财 || 15美金=100人民币，1份=100人民币. 银行卡+身份证正反面照片+实名预留手机卡+U盾 价格:4500元/一套 需实名注册微信加500 实名注册支付宝加500 另出售三件套，银行卡＋手机卡... | C: 四件套号卡 || 虚拟 || 实物 | Contact: telegram:zx3695,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.690393,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
24,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/444654||market_item.xlsx|茶马古道|seller_raw:/shop/454420,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.690393,different_alias,true,茶马古道,茶马古道,/shop/444654,/shop/454420,,,shared_description_count_capped=2,profile_category_jaccard=0.333333,,0.245547,0.495571,T: 出 四 件 套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾 价格:2000元/一套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 请根据需要拍下，留言写下具体要求 || 质量绝对有保障的，安全可靠，每一张卡保额3W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30 | C: 实物 | Contact: telegram:fz12120,T: 3网手机卡移动电信 || 大量出售QP个人信息 || 出售一手四件套 | D: 纯技术团队需要的老板带诚意来，目前现有的数据如下 1.出一手渗透qp数据，年底了手上的台子出完明年再战 2.出一手个人信息数据可筛男女，目前有多种女性数据 3.出台湾网购数据，订房数据等其他台湾数据，可指定国外网站渗透脱裤 4.出一批证券数据，月内一手数据 5.如需其他数据可TG联系前来探讨，诚信交友 和气生财 || 15美金=100人民币，1份=100人民币. 银行卡+身份证正反面照片+实名预留手机卡+U盾 价格:4500元/一套 需实名注册微信加500 实名注册支付宝加500 另出售三件套，银行卡＋手机卡... | C: 四件套号卡 || 虚拟 || 实物 | Contact: telegram:zx3695,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.690393,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_frozen_labels,reviewed,negative,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: same-market four-piece template overlap, but seller-specific Telegram anchors differ (fz12120 vs zx3695). Treat as a seller-distinct template-copy negative.",rereview_existing_frozen_label
25,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/442431||market_item.xlsx|茶马古道|seller_raw:/shop/459141,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.598096,different_alias,true,茶马古道,茶马古道,/shop/442431,/shop/459141,,,,profile_category_jaccard=1.0,,0.498276,0.759815,"T: 纯 四 件 套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡,U盾 价格:2000元/套， 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 请根据需要拍下，留言写下具体要求 || 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质30天，快递包装，绝对安全 | C: 实物 | Contact: telegram:xc1680","T: 出售诚信四件套 | D: 15美金=100人民币，1份=100人民币，银行卡U盾，身份证正反面照片复印件，实名预留手机卡， 价格：2000元/套,需实名注册微信加500,实名注册支付宝加500, 实名注册交易平台加500,带手机加800 || 客户签收开始起30天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 | C: 实物 | Contact: telegram:fz12120",reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.598096,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
26,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/442431||market_item.xlsx|茶马古道|seller_raw:/shop/462498,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.598096,different_alias,true,茶马古道,茶马古道,/shop/442431,/shop/462498,,,,,,0.781185,0.514584,"T: 纯 四 件 套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡,U盾 价格:2000元/套， 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 请根据需要拍下，留言写下具体要求 || 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质30天，快递包装，绝对安全 | C: 实物 | Contact: telegram:xc1680",T: 出 售 四件套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：2500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加700 请根据需要拍下，留言写下具体要求（什么银行什么交易平台等等） 严打期间，每次接单不要超过五套，谢谢各位老板的理解 || 质量绝对有保障的，安全可靠，每一张卡保额2W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30 [说明] 拍下后会尽快安排发货，请买家务必签... | C: 服务 | Contact: telegram:ml12123,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.598096,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_frozen_labels,reviewed,positive,codex_manual_v2_20260326,"Same-market four-piece-set listing reuses the same pricing grid, ordering instructions, and fulfillment wording; strong seller-level reuse.",rereview_existing_frozen_label
27,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/444654||market_item.xlsx|茶马古道|seller_raw:/shop/462494,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.598096,different_alias,true,茶马古道,茶马古道,/shop/444654,/shop/462494,,,,profile_category_jaccard=1.0,,0.442724,0.995862,T: 出 四 件 套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾 价格:2000元/一套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 请根据需要拍下，留言写下具体要求 || 质量绝对有保障的，安全可靠，每一张卡保额3W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30 | C: 实物 | Contact: telegram:fz12120,T: 出售 纯四件套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：价格：3500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 60天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 || TG:MZ121230 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质 两个月，快递包装，绝对安全 | C: 实物 | Contact: telegram:mz121230,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.598096,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
28,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/459141||market_item.xlsx|茶马古道|seller_raw:/shop/462498,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.598096,different_alias,true,茶马古道,茶马古道,/shop/459141,/shop/462498,,,,,,0.343362,0.741225,"T: 出售诚信四件套 | D: 15美金=100人民币，1份=100人民币，银行卡U盾，身份证正反面照片复印件，实名预留手机卡， 价格：2000元/套,需实名注册微信加500,实名注册支付宝加500, 实名注册交易平台加500,带手机加800 || 客户签收开始起30天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 | C: 实物 | Contact: telegram:fz12120",T: 出 售 四件套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：2500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加700 请根据需要拍下，留言写下具体要求（什么银行什么交易平台等等） 严打期间，每次接单不要超过五套，谢谢各位老板的理解 || 质量绝对有保障的，安全可靠，每一张卡保额2W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30 [说明] 拍下后会尽快安排发货，请买家务必签... | C: 服务 | Contact: telegram:ml12123,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.598096,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
29,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/462494||market_item.xlsx|茶马古道|seller_raw:/shop/462498,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.598096,different_alias,true,茶马古道,茶马古道,/shop/462494,/shop/462498,,,,,,0.414864,0.744424,T: 出售 纯四件套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：价格：3500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 60天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 || TG:MZ121230 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质 两个月，快递包装，绝对安全 | C: 实物 | Contact: telegram:mz121230,T: 出 售 四件套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：2500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加700 请根据需要拍下，留言写下具体要求（什么银行什么交易平台等等） 严打期间，每次接单不要超过五套，谢谢各位老板的理解 || 质量绝对有保障的，安全可靠，每一张卡保额2W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30 [说明] 拍下后会尽快安排发货，请买家务必签... | C: 服务 | Contact: telegram:ml12123,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.598096,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
30,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/403489||market_item.xlsx|茶马古道|seller_raw:/shop/459141,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.592568,different_alias,true,茶马古道,茶马古道,/shop/403489,/shop/459141,,,,,,0.357551,0.741817,"T: 出售四件套卡盾，出售正规实名制手机卡，一手靠谱货源，保质 | D: 质量绝对有保障,安全可靠，每一张卡保额5W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30 [说明] 拍下后会尽快安排发货 出售正规手机卡联通电信移动，实名制，500一张，5张起发，有需要的直接下单，留言需要什么手机卡 || 请根据需求拍下 标准四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：5000元/套 需实名注册微信加800 实名注册支付宝加800 实名注册交易平台加1000 手机(安卓)加800 请根据需要拍下 | C: 四件套号卡 | Contact: telegram:jinzi31","T: 出售诚信四件套 | D: 15美金=100人民币，1份=100人民币，银行卡U盾，身份证正反面照片复印件，实名预留手机卡， 价格：2000元/套,需实名注册微信加500,实名注册支付宝加500, 实名注册交易平台加500,带手机加800 || 客户签收开始起30天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 | C: 实物 | Contact: telegram:fz12120",reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.592568,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
31,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/403489||market_item.xlsx|茶马古道|seller_raw:/shop/462494,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.592568,different_alias,true,茶马古道,茶马古道,/shop/403489,/shop/462494,,,,,,0.444672,0.743166,"T: 出售四件套卡盾，出售正规实名制手机卡，一手靠谱货源，保质 | D: 质量绝对有保障,安全可靠，每一张卡保额5W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30 [说明] 拍下后会尽快安排发货 出售正规手机卡联通电信移动，实名制，500一张，5张起发，有需要的直接下单，留言需要什么手机卡 || 请根据需求拍下 标准四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：5000元/套 需实名注册微信加800 实名注册支付宝加800 实名注册交易平台加1000 手机(安卓)加800 请根据需要拍下 | C: 四件套号卡 | Contact: telegram:jinzi31",T: 出售 纯四件套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：价格：3500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 60天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 || TG:MZ121230 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质 两个月，快递包装，绝对安全 | C: 实物 | Contact: telegram:mz121230,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.592568,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
32,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/459141||market_item.xlsx|茶马古道|seller_raw:/shop/462494,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.58015,different_alias,true,茶马古道,茶马古道,/shop/459141,/shop/462494,,,,profile_category_jaccard=1.0,,0.722959,0.996227,"T: 出售诚信四件套 | D: 15美金=100人民币，1份=100人民币，银行卡U盾，身份证正反面照片复印件，实名预留手机卡， 价格：2000元/套,需实名注册微信加500,实名注册支付宝加500, 实名注册交易平台加500,带手机加800 || 客户签收开始起30天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 | C: 实物 | Contact: telegram:fz12120",T: 出售 纯四件套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：价格：3500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 60天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 || TG:MZ121230 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质 两个月，快递包装，绝对安全 | C: 实物 | Contact: telegram:mz121230,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.58015,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_frozen_labels,reviewed,positive,codex_manual_v2_20260326,"Same-market four-piece-set listing repeats the same pricing grid, guarantee terms, and compensation wording.",rereview_existing_frozen_label
33,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:238938||market_item.xlsx|中文暗网交易市场|seller_raw:331162,sockpuppet_primary,high,step11_calibrated_bge_cluster34_v3|fourpiece_template_clique_b,0.562745,different_alias,true,中文暗网交易市场,中文暗网交易市场,238938,331162,,,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.0,0.867849,"T: 1800 四件套。洗钱专业黑卡，一手开卡渠道，开卡源可控，无条件售后两个月 || 专业团队代办四件套,为你解决一切安全隐患和后顾之忧。 | D: 1.标准四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：普通四件套1800元/套 （拍18件商品） 2.需要认证支付宝或微信的每样加200（加拍2件商品） 3.需要高级火币网认证加300（加拍3样商品） 4.开通国际漫游的加100 （加拍1件商品） 5.微信加一件商品加100（加拍一件商品） [售后] 1.所有出售的商品售后服务期为60天 || 或者 密码器一个 价格说明： -1800元 一套，购买请拍18份数. 火币号加3份，300一个 支付宝加2份，200一个 微信加2份， 200... | C: 实体物品",T: 1500R出最稳四件套，一手开卡 各种定制！！！！！保质期两个月！ | D: 2.银行可以指定(指定银行暂只支持 中，农，建，工，邮政，信用社，交通，中信)，实名手机卡也可以指定运营商 || [商品] 银行卡一张+身份证正反面照片+实名手机卡一张+U盾或者密码器 [价格] 1500元 一套，购买请拍15份 | C: 实体物品,reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template hard case with no shared contact or PGP anchor. The copy is consistent with public template reuse, but the evidence is still insufficient to assert either same-controller or seller-distinct supervision.",cluster4_fourpiece_template_clique_b,step11_calibrated_bge_cluster34_v3|fourpiece_template_clique_b,34,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0034,0.562745,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
34,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:238938||market_item.xlsx|茶马古道|seller_raw:/shop/2417,sockpuppet_primary,high,step11_calibrated_bge_cluster34_v3|fourpiece_template_clique_b,0.562745,different_alias,false,中文暗网交易市场,茶马古道,238938,/shop/2417,,,shared_description_count_capped=2,,,0.0,0.491503,"T: 1800 四件套。洗钱专业黑卡，一手开卡渠道，开卡源可控，无条件售后两个月 || 专业团队代办四件套,为你解决一切安全隐患和后顾之忧。 | D: 1.标准四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：普通四件套1800元/套 （拍18件商品） 2.需要认证支付宝或微信的每样加200（加拍2件商品） 3.需要高级火币网认证加300（加拍3样商品） 4.开通国际漫游的加100 （加拍1件商品） 5.微信加一件商品加100（加拍一件商品） [售后] 1.所有出售的商品售后服务期为60天 || 或者 密码器一个 价格说明： -1800元 一套，购买请拍18份数. 火币号加3份，300一个 支付宝加2份，200一个 微信加2份， 200... | C: 实体物品",T: 900RMB出银行卡四件套绝对一手货源质保60天可定制 || 900最后一批，银行卡四件套，一手货源，大量现货 | D: 商品包括：银行卡+身份证正反面照片+实名手机卡一张+U盾或者密码器 价格900RMB 如需开通国际漫游 可以指定银行开卡(指定银行暂只支持中，农，建，工，交通，中信、招商)，实名手机卡也可以指定运营商 银行卡质保60天，60天内保手机卡，银行卡不会出现挂失，本人亲自带队开卡，开完卡身份证全部我保存，而且开卡人都是工厂里的工人，都能找到本人，所以卡内资金无需担心 || 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款/外汇，送礼各种商业用途，保护自己的隐私 | C: 四件套号卡,reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template hard case with no shared contact or PGP anchor. The copy is consistent with public template reuse, but the evidence is still insufficient to assert either same-controller or seller-distinct supervision.",cluster4_fourpiece_template_clique_b,step11_calibrated_bge_cluster34_v3|fourpiece_template_clique_b,34,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0034,0.562745,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_frozen_labels,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: dense four-piece template-copy clique with no shared contact or PGP anchor. Public template reuse is plausible, but the edge is not reliable enough to freeze as either positive or negative supervision.",rereview_existing_frozen_label
35,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:331162||market_item.xlsx|茶马古道|seller_raw:/shop/2417,sockpuppet_primary,high,step11_calibrated_bge_cluster34_v3|fourpiece_template_clique_b,0.562745,different_alias,false,中文暗网交易市场,茶马古道,331162,/shop/2417,,,shared_description_count_capped=1,,,0.173256,0.367557,T: 1500R出最稳四件套，一手开卡 各种定制！！！！！保质期两个月！ | D: 2.银行可以指定(指定银行暂只支持 中，农，建，工，邮政，信用社，交通，中信)，实名手机卡也可以指定运营商 || [商品] 银行卡一张+身份证正反面照片+实名手机卡一张+U盾或者密码器 [价格] 1500元 一套，购买请拍15份 | C: 实体物品,T: 900RMB出银行卡四件套绝对一手货源质保60天可定制 || 900最后一批，银行卡四件套，一手货源，大量现货 | D: 商品包括：银行卡+身份证正反面照片+实名手机卡一张+U盾或者密码器 价格900RMB 如需开通国际漫游 可以指定银行开卡(指定银行暂只支持中，农，建，工，交通，中信、招商)，实名手机卡也可以指定运营商 银行卡质保60天，60天内保手机卡，银行卡不会出现挂失，本人亲自带队开卡，开完卡身份证全部我保存，而且开卡人都是工厂里的工人，都能找到本人，所以卡内资金无需担心 || 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款/外汇，送礼各种商业用途，保护自己的隐私 | C: 四件套号卡,reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template hard case with no shared contact or PGP anchor. The copy is consistent with public template reuse, but the evidence is still insufficient to assert either same-controller or seller-distinct supervision.",cluster4_fourpiece_template_clique_b,step11_calibrated_bge_cluster34_v3|fourpiece_template_clique_b,34,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0034,0.562745,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_frozen_labels,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: dense four-piece template-copy clique with no shared contact or PGP anchor. Public template reuse is plausible, but the edge is not reliable enough to freeze as either positive or negative supervision.",rereview_existing_frozen_label
