"path","type","reason","bytes","last_write_time"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21010","2026-04-22T21:18:16"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11321","2026-04-22T21:18:17"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33151","2026-04-22T21:18:19"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30652","2026-04-22T21:18:18"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29473","2026-04-22T21:18:20"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27247","2026-04-22T21:18:19"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21010","2026-04-22T21:18:20"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11321","2026-04-22T21:18:21"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33151","2026-04-22T21:18:23"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30652","2026-04-22T21:18:22"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29473","2026-04-22T21:18:24"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27247","2026-04-22T21:18:24"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21010","2026-04-22T21:18:25"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_20pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11321","2026-04-22T21:18:25"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33153","2026-04-22T21:18:27"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30654","2026-04-22T21:18:27"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29479","2026-04-22T21:18:28"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27253","2026-04-22T21:18:28"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21007","2026-04-22T21:18:29"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28045","2026-04-22T21:18:30"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33153","2026-04-22T21:18:31"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30654","2026-04-22T21:18:31"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29479","2026-04-22T21:18:33"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27253","2026-04-22T21:18:32"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21007","2026-04-22T21:18:33"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28045","2026-04-22T21:18:34"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33153","2026-04-22T21:18:36"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30654","2026-04-22T21:18:35"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29479","2026-04-22T21:18:37"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27253","2026-04-22T21:18:36"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21007","2026-04-22T21:18:38"
"reports\step9_core_few_shot_bge_m3_no_semantics_lr_l2_ratio_50pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28045","2026-04-22T21:18:38"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33988","2026-04-22T21:18:40"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31489","2026-04-22T21:18:39"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30215","2026-04-22T21:18:41"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27989","2026-04-22T21:18:41"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21574","2026-04-22T21:18:42"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:18:42"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33988","2026-04-22T21:18:44"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31489","2026-04-22T21:18:44"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30215","2026-04-22T21:18:45"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27989","2026-04-22T21:18:45"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21574","2026-04-22T21:18:46"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:18:47"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33988","2026-04-22T21:18:49"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31489","2026-04-22T21:18:48"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30215","2026-04-22T21:18:50"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27989","2026-04-22T21:18:49"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21574","2026-04-22T21:18:50"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_100pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:18:51"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33851","2026-04-22T21:18:53"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31352","2026-04-22T21:18:52"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30106","2026-04-22T21:18:54"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27880","2026-04-22T21:18:53"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21488","2026-04-22T21:18:55"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5811","2026-04-22T21:18:55"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33858","2026-04-22T21:18:57"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31359","2026-04-22T21:18:56"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30106","2026-04-22T21:18:58"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27880","2026-04-22T21:18:58"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21492","2026-04-22T21:18:59"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5811","2026-04-22T21:18:59"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33851","2026-04-22T21:19:01"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31352","2026-04-22T21:19:01"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30106","2026-04-22T21:19:03"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27880","2026-04-22T21:19:02"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21488","2026-04-22T21:19:03"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_10pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5811","2026-04-22T21:19:04"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33862","2026-04-22T21:19:06"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31363","2026-04-22T21:19:05"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30108","2026-04-22T21:19:07"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27882","2026-04-22T21:19:06"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21492","2026-04-22T21:19:07"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11321","2026-04-22T21:19:08"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33862","2026-04-22T21:19:10"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31363","2026-04-22T21:19:09"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30108","2026-04-22T21:19:11"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27882","2026-04-22T21:19:10"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21492","2026-04-22T21:19:12"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11321","2026-04-22T21:19:12"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33862","2026-04-22T21:19:14"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31363","2026-04-22T21:19:14"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30108","2026-04-22T21:19:15"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27882","2026-04-22T21:19:15"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21492","2026-04-22T21:19:16"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_20pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11321","2026-04-22T21:19:17"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33871","2026-04-22T21:19:18"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31372","2026-04-22T21:19:18"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30109","2026-04-22T21:19:20"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27883","2026-04-22T21:19:19"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21485","2026-04-22T21:19:20"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28045","2026-04-22T21:19:21"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33871","2026-04-22T21:19:23"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31372","2026-04-22T21:19:22"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30109","2026-04-22T21:19:24"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27883","2026-04-22T21:19:23"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21485","2026-04-22T21:19:24"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28045","2026-04-22T21:19:25"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33871","2026-04-22T21:19:27"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31372","2026-04-22T21:19:26"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30109","2026-04-22T21:19:28"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27883","2026-04-22T21:19:28"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21485","2026-04-22T21:19:29"
"reports\step9_core_few_shot_bge_m3_no_semantics_residual_lr_ratio_50pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28045","2026-04-22T21:19:29"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31014","2026-04-22T21:19:31"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28515","2026-04-22T21:19:31"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27564","2026-04-22T21:19:32"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25338","2026-04-22T21:19:32"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19543","2026-04-22T21:19:33"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:19:34"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31019","2026-04-22T21:19:35"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28520","2026-04-22T21:19:35"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27562","2026-04-22T21:19:37"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25336","2026-04-22T21:19:36"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19548","2026-04-22T21:19:37"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:19:38"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31013","2026-04-22T21:19:40"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28514","2026-04-22T21:19:39"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27567","2026-04-22T21:19:41"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25341","2026-04-22T21:19:40"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19549","2026-04-22T21:19:42"
"reports\step9_core_few_shot_bge_m3_ratio_100pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:19:42"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30888","2026-04-22T21:19:44"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28389","2026-04-22T21:19:43"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27451","2026-04-22T21:19:45"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25225","2026-04-22T21:19:45"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19462","2026-04-22T21:19:46"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5772","2026-04-22T21:19:46"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30896","2026-04-22T21:19:48"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28397","2026-04-22T21:19:48"
