synthetic_seller_uid,parent_seller_uid,parent_pair_uid,component_id,fold,review_label,track,seed,variant_index,transform,source_field,segment_index,text,source_market_raw,identifier_value,synthetic_train_only
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,9,创作不易，请接收到激活码的兄弟早点给我确认，谢谢,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,0,亚马逊购买者邮箱，附带抓取地址，都是真实购买者，可群发做营销 钓鱼等等自己开发！总量140万。 类别包括 ：保健 家居 电脑 电子产品 儿童 汽车 户外 运动类别的真实购买者邮箱。,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,1,做邮件营销的大佬们看过来了。 自开发2021最新邮件群发机，实测高效稳定！ 不能用双倍退款！ 此宝贝需要根据本地机器码激活，下载后发本地机器码给我，我给你开通激活码！ 此商品价格包含软件+激活码 注意：激活码绑定设备，所以不能多台电脑公用一个激活码！ 拍下后联系我 24小时内回复。创作不易，请接收到激活码的兄弟早点给我确认，谢谢！ 网盘自动发货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,2,企业邮箱出租，$50一个月。 邮件群发必备。 本品为手动发货，拍前可联系,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,3,全网借贷宝全大学生少妇裸贷裸条数据资源，2018年至今市面最全裸贷信息。含裸体图片，自慰肉偿视频，援交还债视频。联系资料方式 。 无需下载，可在线观看！ 无需下载，可在线观看！ 无需下载，可在线观看！ mega自动发货。,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,4,私拍私拍私拍私拍私拍私拍 他人勿拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,category_concat_top,0,私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,signature_title_concat,0,梵高私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,title_concat_top,0,梵高私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,signature_description_concat,0,此贴为定金贴：某网站数据脱库的定金，定金内容为姓名，性别，电话号码，邮箱号码，身份证号码，信息越详细越好，买方验证通过，即释放定金，验证不通过则无条件退款，具体数据交易重新开贴交易或暂定,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,description_concat_top,0,此贴为定金贴：某网站数据脱库的定金，定金内容为姓名，性别，电话号码，邮箱号码，身份证号码，信息越详细越好，买方验证通过，即释放定金，验证不通过则无条件退款，具体数据交易重新开贴交易或暂定。 完成周期，10-12天之内完成。,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,category_concat_top,0,私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,signature_title_concat,0,zoupengpeng 私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,title_concat_top,0,zoupengpeng 私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,signature_description_concat,0,此贴为定金贴：某网站数据脱库的定金，定金内容为注册帐号验证，注册帐号提取验证通过，即释放定金,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,signature_description_concat,1,具体数据交易重新开贴交易,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,0,section_order_rotation,description_concat_top,0,此贴为定金贴：某网站数据脱库的定金，定金内容为注册帐号验证，注册帐号提取验证通过，即释放定金。具体数据交易重新开贴交易。,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,category_concat_top,0,实物,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,signature_title_concat,0,【白色军火库】手枪、机枪等1911、M4、左轮,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,title_concat_top,0,【白色军火库】手枪、机枪等1911、M4、左轮,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,signature_description_concat,0,有意的老板+TG +8617633989543 各位老板，感谢来到小店，本店商品全部采用隐秘运输 全款发枪，国内老板，我们拆分配送，并给你装配图纸，国外的老板看地区正装配送 需要强大的老板批量包了一直在我这购货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,description_concat_top,0,有意的老板+TG +8617633989543 各位老板，感谢来到小店，本店商品全部采用隐秘运输 全款发枪，国内老板，我们拆分配送，并给你装配图纸，国外的老板看地区正装配送 需要强大的老板批量包了一直在我这购货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,category_concat_top,0,实物,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,signature_title_concat,0,枪 军火 枪支 手枪 制式 武器弹药,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,title_concat_top,0,枪 军火 枪支 手枪 制式 武器弹药,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,signature_description_concat,0,各位老板，感谢来到小店，本店商品全部采用隐秘运输 全款发枪，国内老板，我们拆分配送，并给你装配图纸，国外的老板看地区正装配送,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,signature_description_concat,1,有意的老板： 24小时在线供货各国大佬选购,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,0,section_order_rotation,description_concat_top,0,各位老板，感谢来到小店，本店商品全部采用隐秘运输 全款发枪，国内老板，我们拆分配送，并给你装配图纸，国外的老板看地区正装配送。 有意的老板： 24小时在线供货各国大佬选购。,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,category_concat_top,0,私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_title_concat,0,梵高私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,title_concat_top,0,梵高私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,0,此贴为定金贴：某网站数据脱库的定金，定金内容为姓名，性别，电话号码，邮箱号码，身份证号码，信息越详细越好，买方验证通过，即释放定金，验证不通过则无条件退款，具体数据交易重新开贴交易或暂定,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,0,此贴为定金贴：某网站数据脱库的定金，定金内容为姓名，性别，电话号码，邮箱号码，身份证号码，信息越详细越好，买方验证通过，即释放定金，验证不通过则无条件退款，具体数据交易重新开贴交易或暂定。 完成周期，10-12天之内完成。,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,category_concat_top,0,私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_title_concat,0,zoupengpeng 私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,title_concat_top,0,zoupengpeng 私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,0,具体数据交易重新开贴交易,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,1,此贴为定金贴：某网站数据脱库的定金，定金内容为注册帐号验证，注册帐号提取验证通过，即释放定金,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,0,此贴为定金贴：某网站数据脱库的定金，定金内容为注册帐号验证，注册帐号提取验证通过，即释放定金。具体数据交易重新开贴交易。,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,category_concat_top,0,实物,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_title_concat,0,【白色军火库】手枪、机枪等1911、M4、左轮,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,title_concat_top,0,【白色军火库】手枪、机枪等1911、M4、左轮,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,0,有意的老板+TG +8617633989543 各位老板，感谢来到小店，本店商品全部采用隐秘运输 全款发枪，国内老板，我们拆分配送，并给你装配图纸，国外的老板看地区正装配送 需要强大的老板批量包了一直在我这购货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/left,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,0,有意的老板+TG +8617633989543 各位老板，感谢来到小店，本店商品全部采用隐秘运输 全款发枪，国内老板，我们拆分配送，并给你装配图纸，国外的老板看地区正装配送 需要强大的老板批量包了一直在我这购货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,category_concat_top,0,实物,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_title_concat,0,枪 军火 枪支 手枪 制式 武器弹药,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,title_concat_top,0,枪 军火 枪支 手枪 制式 武器弹药,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,0,有意的老板： 24小时在线供货各国大佬选购,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,1,各位老板，感谢来到小店，本店商品全部采用隐秘运输 全款发枪，国内老板，我们拆分配送，并给你装配图纸，国外的老板看地区正装配送,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/right,market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,0,各位老板，感谢来到小店，本店商品全部采用隐秘运输 全款发枪，国内老板，我们拆分配送，并给你装配图纸，国外的老板看地区正装配送。 有意的老板： 24小时在线供货各国大佬选购。,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,category_concat_top,0,数据,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,category_concat_top,1,担保私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_title_concat,0,私拍私拍私拍私拍私拍私拍私拍私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_title_concat,1,2020北京重点中学家长学生数据10万,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_title_concat,2,飞机乘客个人信息80万优质人群,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,title_concat_top,0,私拍私拍私拍私拍私拍私拍私拍私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,title_concat_top,1,2020北京重点中学家长学生数据10万,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,title_concat_top,2,飞机乘客个人信息80万优质人群,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_description_concat,0,北京重点中学家长学生数据10万 学生姓名/年级/入学学年/学区/民族/是否独生子女/是否特长生/学校名称/家长电话/关系/家长姓名 共105000条，自动发货 具体时间内容，详细内容如图 重教育，素质高，非常优质的群体,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_description_concat,1,飞机乘客个人信息 数据总共80多万 内容样式：姓名，性别，生日，年龄， 手机，身份证，户籍，邮箱，地址,,,1
